Filename    Duration
--------    --------
DB101A.CBL    0.0000
DB102A.CBL    1.0000
DB103M.CBL    0.0000
DB104A.CBL    0.0000
DB105A.CBL    1.0000
DB201A.CBL    1.0000
DB202A.CBL    1.0000
DB203A.CBL    0.0000
DB204A.CBL    1.0000
DB205A.CBL    0.0000
DB301M.CBL    0.0000
DB302M.CBL    0.0000
DB303M.CBL    0.0000
DB304M.CBL    0.0000
DB305M.CBL    0.0000
--------    --------
Total         5.0000

